Babar & Badou's Marching Band,Education,"Cupcake Digital, Inc.",,4.0,6,48,100,1.99
Mr. Potato Head: School Rush,Education,PlayDate Digital Inc.,,4.4,17,21,"1,000",3.99
Wubbzy's ABC Learn & Play,Education,"Cupcake Digital, Inc.",,4.1,19,38,"1,000",1.99
Toca Life: School,Education,Toca Boca,,4.6,"13,823",24,"100,000",3.99
Little Monster At School,Education,"Wanderful, Inc.",,5.0,4,83,100,4.99
Toca Life: After School,Education,Toca Boca,,4.7,"1,053",24,"10,000",3.99
PLAY-DOH Create ABCs,Education,PlayDate Digital Inc.,Contains Ads,3.3,125,22,"5,000",2.99
Sago Mini Pet Cafe,Education,Sago Mini,,4.2,48,63,"10,000",3.99
Dinosaur Games,Education,Yateland,,4.2,499,44,"10,000",1.99
Baby ABC in box! Kids alphabet games for toddlers,Education,Bini Bambini,,4.6,848,54,"10,000",3.99
Sago Mini Babies,Education,Sago Mini,,4.5,253,83,"10,000",3.99
Strawberry Shortcake Salon,Education,"Cupcake Digital, Inc.",,3.9,35,40,"5,000",2.99
Solar Walk: Explore the Universe in Planetarium 3D,Education,Vito Technology,Offers in-app purchases,4.4,"1,265",30,"10,000",2.99
5th Grade,Education,Return Trucks,,5.0,2,4.3,100,0.99
DragonBox Algebra 12+,Education,WeWantToKnow AS,,4.7,931,62,"10,000",7.99
Easy Anatomy 3D(learn anatomy),Education,GraphicViZion,,4.0,49,27,"1,000",0.99
Puzzingo Kids Puzzles (Pro),Education,"77SPARX Studio, Inc.",,4.8,237,12,"1,000",14.99
Star Walk Kids ⭐️ Become a Space Explorer ⭐️,Education,Vito Technology,,4.5,354,16,"5,000",2.99
Star Walk - Sky View: Explore the Stars,Education,Vito Technology,,4.3,"3,986",87,"100,000",2.99
English Etymology Dictionary - advanced,Education,Smart Education Labs,,4.0,2,15,100,0.99
Starfall Pumpkin,Education,Starfall Education Foundation,,3.7,6,15,"1,000",0.99
DragonBox Algebra 5+,Education,WeWantToKnow AS,,4.7,"1,127",43,"10,000",4.99
Special Words,Education,Special iApps C.I.C.,,4.4,18,39,"1,000",12.99
Mechanical Engineering Pro,Education,Softecks,,4.5,53,88,500,8.99
COSMIC WATCH: Time and Space,Education,Celestial Dynamics Ltd,,4.6,617,,"10,000",4.49
Premium LET Reviewer,Education,Jayson Tamayo,,3.8,32,15,500,2.27
Madinah Arabic App 1 - PRO,Education,Digital Jalebi,,4.1,116,21,"1,000",1.02
Prepware Remote Pilot,Education,Aviation Supplies & Academics,,4.4,41,17,"1,000",4.99
SkyView® Explore the Universe,Education,Terminal Eleven,,4.3,"1,356",51,"50,000",1.99
Timmy's First Words in English,Education,British Council,,3.7,34,93,"1,000",2.99
Toca Pet Doctor,Education,Toca Boca,,4.3,"1,313",62,"50,000",3.99
King of Math,Education,Oddrobo Software AB,,4.4,767,14,"10,000",2.99
Dumb Ways JR Boffo's Breakfast,Education,Metro Trains,,4.2,239,89,"10,000",2.49
My Little Pony: Party of One,Education,PlayDate Digital Inc.,Contains Ads,3.6,148,8.9,"5,000",2.99
Dora ABCs Vol 1: Letters,Education,Nickelodeon,,3.9,94,43,"5,000",1.99
Learn Spanish with MosaLingua,Education,MosaLingua Crea,Offers in-app purchases,4.7,"3,379",,"50,000",4.99
Daniel Tiger's Neighborhood,Education,PBS KIDS,,4.1,533,43,"50,000",2.99
DNA Play - Create Monsters,Education,Avokiddo,,3.9,58,73,"1,000",2.99
Stack the Countries®,Education,Dan Russell-Pinson,,4.4,383,32,"10,000",2.99
English Grammar Book Premium,Education,Appsoft Infotech,,4.5,30,1.0,500,2.99
Physics at school,Education,Vladimír Vaščák,,4.8,57,20,"1,000",6.49
Preschool and Kindergarten 2: Extra Lessons (SE),Education,RosiMosi LLC,,4.6,7,22,500,2.99
Le corps humain,Education,S-FraccaCORP,,4.2,50,15,500,3.49
أوزان الشعر الفصيح,Education,saleh almatrafi,,5.0,8,6.4,100,0.99
Sight Words Games & Flash card,Education,"22LEARN, LLC",,4.2,609,34,"50,000",1.99
Endless Reader: School Edition,Education,Originator Inc.,,4.1,20,43,"1,000",29.99
English Grammar use & Test Pro,Education,oCoder App,,4.5,62,6.5,500,1.99
Essential Grammar Activities,Education,Cambridge Learning (Cambridge University Press),,3.6,80,24,"1,000",1.99
Sago Mini Snow Day,Education,Sago Mini,,4.6,19,63,"5,000",3.99
Orrery,Education,trideon.de,,4.7,234,,"1,000",1.99
AP Government Review,Education,"Romulus Education, LLC",,4.7,3,1.5,"1,000",2.99
Wallykazam! Word Magic,Education,Nickelodeon,,3.5,60,19,"1,000",1.99
Drone Pilot (UAS) Test Prep,Education,Dauntless Aviation,,4.1,23,22,500,49.99
UPSC IAS All in One - Study for 2018 Paid Ad free,Education,Soham Bhattacharya,,4.0,10,4.7,100,0.99
Railway Police (RPF) Exam 2018,Education,Vimal CVS,Contains Ads,5.0,4,2.9,100,0.99
Jack's House - Games for kids!,Education,CatDonut,,4.9,96,43,"1,000",1.99
Fifth Grade Learning Games (School Edition),Education,RosiMosi LLC,,4.7,7,52,500,3.99
BodyMap,Education,"Augmented Intelligence, Inc",,3.7,6,27,100,4.99
First Grade Learning Game Math,Education,Boriol,,3.7,3,13,500,0.99
Learn Tagalog Fast and Easy,Education,Dead On Demographic,,4.7,59,13,500,4.49
Linear Algebra Course App,Education,Wolfram Group,,4.3,100,3.1,"1,000",4.99
Driving Theory Test 4 in 1 Kit + Hazard Perception,Education,Focus Multimedia Ltd - Driving Test Success,,4.7,"8,980",96,"100,000",5.49
School (Ads free),Education,Flaring App,,3.9,17,7.9,100,1.49
King of Math Junior,Education,Oddrobo Software AB,,4.5,701,18,"10,000",2.99
Gus Learns Swedish for Kids,Education,"toojuice, LLC",,4.0,3,26,100,3.99
Learn Italian with MosaLingua,Education,MosaLingua Crea,Offers in-app purchases,4.7,"1,687",,"50,000",4.99
Fighter Verses,Education,Truth78,Offers in-app purchases,4.7,551,7.1,"10,000",2.99
SkySafari 5 Pro,Education,Simulation Curriculum Corp.,,4.7,"1,020",17,"5,000",19.99
Lactation Consultant Certification Exam Prep,Education,Upward Mobility,,3.2,6,1.3,100,4.99
Hindenburg 3DA,Education,"Michal Bárta, 3DA®",,4.9,34,47,100,9.90
Bo's Bedtime Story,Education,Heppi,,4.2,13,23,"1,000",2.49
Dr. Panda Farm,Education,Dr. Panda,,4.1,264,46,"10,000",2.99
Firefighting I/II Exam Prep,Education,Code3Apps,,4.7,271,1.6,"1,000",11.99
Note Trainer (Sight Reading),Education,Big Box Labs,,4.7,"1,408",4.5,"10,000",1.00
Bubbles School for Toddlers,Education,"22LEARN, LLC",,4.4,113,49,"10,000",1.99
